ID,AGENTE,AUTOMOVILASIGNADO_ID,CADUCIDADASIGNACIONSERVICIO,CALIFICACIONCONDUCTORASIGNADO,CALIFICACION_USUARIO,CONDUCTORASIGNADO_ID,CONDUCTORESPOSTULADOS,COSTO,DELTACADUCIDADASIGNACION,DIRECCIONCOMPLEMENTARIA,DIRECCIONDESTINO,ESTADO,FECHA,FECHALEGIBLE,HORALANZAMIENTO,IDCIUDAD,IDLLAMADA,IDSERVICIO,INDICACIONES,LATITUD,LATITUDDESTINO,LONGITUD,LONGITUDDESTINO,MEDIOPAGO,NUMEROVALE,ORIGEN,PLACAAUTOMOVILASIGNADO,PROMEDIOCONDUCTORASIGNADO,PROPINA,TAMANOVEHICULO,TIPOASIGNACION,TIPOSERVICIO,USAPLANILLA,USUARIO,USUARIOAPLICACION_ID,USUARIOTELEFONICO_ID,IDCONDUCTORASIGNADO,DESCPAGO,BARRIOORIGEN,NUMEROCARROS,ANTERIOR,RUTA,CONDUCTOR_CERCANO,RECORRIDO_METROS,DISTANCIA,RECORRIDO_DISTANCIA,CALC_TARIFA,PRELIQUIDACION,TIEMPO,NUMERO_PASAJEROS,COSTO_INTERRUMPIDO
46536045,NULL,104683,180,NULL,NULL,158551671641747289913,NULL,20400,60,NULL,"Servibanca - Colsubsidio Santa Librada",CANCELADO,1612137697348,"2021-02-01 00:01:37",NULL,11001,NULL,NULL,NULL,4.5862865,4.512372,-74.0848087,-74.11506,EFECTIVO,NULL,APP,VDT799,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9316330,NULL,NULL,158551671641747289913,NULL,"URBANIZACION RITMO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536046,NULL,NULL,180,NULL,NULL,NULL,NULL,16900,60,NULL,"avenida calle 22 # 103b - 22",CANCELADO,1612137699775,"2021-02-01 00:01:39",NULL,11001,NULL,NULL,NULL,4.7161951900000645,4.678862196000068,-74.1337642119999,-74.14297387499994,VALE,9940129,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8660701,NULL,NULL,NULL,NULL,"SAN JOSE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536047,NULL,168124,180,5,NULL,151569974144365665924,NULL,19400,60,NULL,"CL 40F SUR # KR 82B (BOGOTA)",CUMPLIDO,1612137701854,"2021-02-01 00:01:41",NULL,11001,NULL,NULL,NULL,4.576849713075172,4.63009,-74.10250995308161,-74.16505,EFECTIVO,NULL,APP,TUP862,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8838243,NULL,NULL,151569974144365665924,"Pago definido/preliquidado por 19400","SAN JOSE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536048,NULL,151470,90,NULL,NULL,161815819997184291831,NULL,6000,60,,"KR 9 # AC 63 (BOGOTA)",CUMPLIDO,1612137702380,"2021-02-01 00:01:42",NULL,11001,17341706,NULL,CASA,4.66578183,4.6485479,-74.10776443,-74.0611869,EFECTIVO,NULL,IVR,ESK673,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,4454464,NULL,4454464,161815819997184291831,"Pago definido/preliquidado por 6000",NORMANDIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536049,NULL,143527,180,5,NULL,157191211466681619195,NULL,22300,60,NULL,"KR 24D # CL 13 SUR (BOGOTA)",CUMPLIDO,1612137703311,"2021-02-01 00:01:43",NULL,11001,NULL,NULL,NULL,4.637078955641014,4.59069,-74.19951405376196,-74.10167,EFECTIVO,NULL,APP,WPO088,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9015450,NULL,NULL,157191211466681619195,"Pago definido/preliquidado por 22300","SAN BERNARDINO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536050,NULL,106759,180,2,NULL,117970271862372803377,NULL,15200,60,NULL,"KR 11 # CL 142 (BOGOTA)",CUMPLIDO,1612137706248,"2021-02-01 00:01:46",NULL,11001,NULL,NULL,NULL,4.72519835004464,4.721464085000093,-74.08539343625307,-74.03541368799995,EFECTIVO,NULL,APP,WML978,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9149866,NULL,NULL,117970271862372803377,"Pago definido/preliquidado por 15200",TOBERIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536051,121,130276,90,NULL,NULL,152952918770983513646,NULL,4200,60,,"KR 93 # CL 128 (BOGOTA)",CUMPLIDO,1612137708644,"2021-02-01 00:01:48",NULL,11001,17341693,NULL,"APTO 301 BQ 49",4.71843325,4.7218397,-74.08789372,-74.0929643,EFECTIVO,,RECEPCION,WMK170,5,NULL,NORMAL,TIEMPO_RUTA,,0,9467486,NULL,9467486,152952918770983513646,"Pago definido/preliquidado por 4200","CUDADELA COLSUBSIDIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536052,NULL,132952,180,NULL,NULL,115302743057890199603,NULL,17300,60,NULL,"CL 99 # KR 69 (BOGOTA)",CUMPLIDO,1612137712148,"2021-02-01 00:01:52",NULL,11001,NULL,NULL,NULL,4.768709317000059,4.6918101,-74.04401809799992,-74.0743561,VALE,9996844,APP,WNU183,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9124210,NULL,NULL,115302743057890199603,"Pago definido/preliquidado por 17300","CASA BLANCA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536053,NULL,NULL,180,NULL,NULL,NULL,NULL,9300,60,NULL,"Dg. 66 Sur #19a-28",ABANDONADO,1612137714605,"2021-02-01 00:01:54",NULL,11001,NULL,NULL,NULL,4.569859405369999,4.559069099999999,-74.16664257645607,-74.1473671,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9218042,NULL,NULL,NULL,NULL,BRISAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536054,NULL,174775,180,4,NULL,153582584965921072107,NULL,7000,60,NULL,"CL 60 SUR # KR 74 (BOGOTA)",CUMPLIDO,1612137720936,"2021-02-01 00:02:01",NULL,11001,NULL,NULL,NULL,4.592914368000038,4.5922663,-74.17355592199993,-74.1725652,EFECTIVO,NULL,APP,FVM316,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9244960,NULL,NULL,153582584965921072107,"Pago definido/preliquidado por 7000","LA ESTANCIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536055,NULL,161902,90,NULL,NULL,159111594242418395989,NULL,19700,60,,"KR 69 # DG 23 (BOGOTA)",CUMPLIDO,1612137724102,"2021-02-01 00:02:04",NULL,11001,17341708,NULL,"CONJ PORVENIR RESERVADO 5",4.63603439,4.6541502,-74.18460318,-74.1148041,EFECTIVO,NULL,IVR,WPP287,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,8154389,NULL,8154389,159111594242418395989,"Pago definido/preliquidado por 19700","PARCELA EL PORVENIR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536056,NULL,175137,180,NULL,NULL,161125449714777338219,NULL,7100,60,NULL,"CL 87 Sur # 91 - 90",CANCELADO,1612137729168,"2021-02-01 00:02:09",NULL,11001,NULL,NULL,NULL,4.6111171395226975,4.623122847438843,-74.21229545027018,-74.21182204037905,EFECTIVO,NULL,APP,ESM578,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9457118,NULL,NULL,161125449714777338219,NULL,"SAN JOSE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536057,NULL,154123,180,NULL,NULL,14786390776172457,NULL,10400,60,NULL,"cl 135c # 9a - 70",CANCELADO,1612137729333,"2021-02-01 00:02:09",NULL,11001,NULL,NULL,NULL,4.688851689988922,4.71625567500007,-74.0431248396635,-74.03368341899994,EFECTIVO,NULL,APP,ESM566,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8841067,NULL,NULL,14786390776172457,NULL,"MOLINOS NORTE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536058,NULL,NULL,180,NULL,NULL,NULL,NULL,14600,60,NULL,Compumuebles,ABANDONADO,1612137730132,"2021-02-01 00:02:10",NULL,11001,NULL,NULL,NULL,4.585722519653603,4.61334,-74.1805213317275,-74.14454,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,1898194,NULL,NULL,NULL,NULL,"MIRANDELA ESTANCIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536059,NULL,117825,180,NULL,NULL,155726758257957217275,NULL,12400,60,NULL,"KR 3 # DG 100A SUR (BOGOTA)",CUMPLIDO,1612137735895,"2021-02-01 00:02:16",NULL,11001,NULL,NULL,NULL,4.517787897016685,4.496400367000092,-74.12035435438156,-74.11185545599994,EFECTIVO,NULL,APP,TUO976,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9211488,NULL,NULL,155726758257957217275,"Pago definido/preliquidado por 12400","CASA REY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536060,NULL,122709,180,NULL,NULL,161156922443643324117,NULL,8100,60,NULL,"Carrera 33 & Calle 53B S",CANCELADO,1612137741798,"2021-02-01 00:02:21",NULL,11001,NULL,NULL,NULL,4.575969719000057,4.58292,-74.14915732499992,-74.14016,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8378129,NULL,NULL,161156922443643324117,NULL,"ARBORIZADORA BAJA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536061,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,60,NULL,"Terminal Sur",CANCELADO,1612137742115,"2021-02-01 00:02:22",NULL,25754,NULL,NULL,NULL,4.5984465114008595,4.5976341,-74.21529214829206,-74.1760863,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9467485,NULL,NULL,NULL,NULL,"EL TREBOL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536062,NULL,113777,180,5,NULL,158718537812932196219,NULL,7000,60,NULL,"CL 31 SUR # KR 1 ESTE (BOGOTA)",CUMPLIDO,1612137745254,"2021-02-01 00:02:25",NULL,11001,NULL,NULL,NULL,4.564094589418168,4.561808803000077,-74.090131893754,-74.09227223699992,EFECTIVO,NULL,APP,TAT411,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8603765,NULL,NULL,158718537812932196219,"Pago definido/preliquidado por 7000",CORDOBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536063,NULL,160491,90,NULL,NULL,161123711128328778651,NULL,15000,60,NULL,"CL 17A # AK 97 (BOGOTA)",CUMPLIDO,1612137751213,"2021-02-01 00:02:31",NULL,11001,17341712,NULL,"CASA 1 PISO",4.61152184,4.6710368,-74.11195017,-74.1435064,EFECTIVO,NULL,IVR,TGY249,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,1867522,NULL,1867522,161123711128328778651,"Pago definido/preliquidado por 15000",CORKIDI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536064,NULL,151236,180,4,NULL,152201984587387306983,NULL,22900,60,NULL,"KR 92 # CL 75 SUR (BOGOTA)",CUMPLIDO,1612137756430,"2021-02-01 00:02:36",NULL,11001,NULL,NULL,NULL,4.6035747442218105,4.62703681465981,-74.10587713122369,-74.2040791735053,EFECTIVO,NULL,APP,ESK749,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9320365,NULL,NULL,152201984587387306983,"Pago definido/preliquidado por 22900","LA ASUNCION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536065,119,124919,90,NULL,NULL,161451371971111377626,NULL,12300,60,,"DG 64 SUR # KR 82F (BOGOTA)",CUMPLIDO,1612137758343,"2021-02-01 00:02:38",NULL,11001,17341700,NULL,CASA,4.62242168,4.6148336,-74.15975786,-74.1889211,EFECTIVO,,RECEPCION,TEQ243,5,NULL,NORMAL,TIEMPO_RUTA,,0,9467489,NULL,9467489,161451371971111377626,"Pago definido/preliquidado por 12300","KENEDY ESTADOS UNIDOS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536066,NULL,113424,180,5,NULL,150402745257289755948,NULL,19400,60,NULL,"KR 81A # CL 13F (BOGOTA)",CUMPLIDO,1612137758906,"2021-02-01 00:02:39",NULL,11001,NULL,NULL,NULL,4.575612477696347,4.65309800700004,-74.10064984112978,-74.1376989229999,VALE,9959916,APP,VEX684,5,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9109330,NULL,NULL,150402745257289755948,"Pago definido/preliquidado por 19400","SAN JOSE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536067,NULL,124798,180,5,NULL,104889756174273499113,NULL,7300,60,NULL,"CL 63C # KR 22 (BOGOTA)",CUMPLIDO,1612137760811,"2021-02-01 00:02:40",NULL,11001,NULL,NULL,NULL,4.643199077658059,4.6537339,-74.07448053359985,-74.0708075,EFECTIVO,NULL,APP,VDL514,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8990374,NULL,NULL,104889756174273499113,"Pago definido/preliquidado por 7300",SEARS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536068,NULL,NULL,180,NULL,NULL,NULL,NULL,NULL,60,NULL,Cordoba,ABANDONADO,1612137761680,"2021-02-01 00:02:41",NULL,11001,NULL,NULL,NULL,4.4883282141597665,4.56461,-74.11286160349846,-74.09038,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9177365,NULL,NULL,NULL,NULL,N.N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536069,NULL,153693,180,NULL,NULL,157861121392216647858,NULL,14200,60,NULL,"cl 58a sur # 23d - 16",CANCELADO,1612137764981,"2021-02-01 00:02:45",NULL,11001,NULL,NULL,NULL,4.622535015282225,4.572504274000039,-74.14376400411129,-74.14586428299992,EFECTIVO,NULL,APP,WHS943,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8965703,NULL,NULL,157861121392216647858,NULL,"SUPER MANZANA 1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536070,NULL,126670,180,5,NULL,107279922478963740959,NULL,16300,60,NULL,"CL 60A SUR # KR 73G (BOGOTA)",CUMPLIDO,1612137765828,"2021-02-01 00:02:45",NULL,11001,NULL,NULL,NULL,4.647505307000074,4.59142,-74.15902231099994,-74.17121,EFECTIVO,NULL,APP,WDG178,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8341179,NULL,NULL,107279922478963740959,"Pago definido/preliquidado por 16300","CAMPO ALEGRE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536071,NULL,126341,90,NULL,NULL,152735227662920726646,NULL,6000,60,"PANADERIA SOFI","KR 39B # CL 4 (BOGOTA)",CUMPLIDO,1612137767912,"2021-02-01 00:02:48",NULL,11001,17341715,NULL,"PANADERIA SOFIS ////BAUL AMPLIO",4.59082556,4.6118984,-74.08300909,-74.1090882,EFECTIVO,NULL,IVR,WHT001,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,3783189,NULL,3783189,152735227662920726646,"Pago definido/preliquidado por 6000","LAS CRUCES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536072,NULL,157884,90,NULL,NULL,159469878856421413242,NULL,7000,60,,"KR 32 # CL 10 (BOGOTA)",CUMPLIDO,1612137769170,"2021-02-01 00:02:49",NULL,11001,17341714,NULL,LOCAL,4.60506372,4.6121287,-74.09872774,-74.096696,EFECTIVO,NULL,IVR,ESO201,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,8931861,NULL,8931861,159469878856421413242,"Pago definido/preliquidado por 7000",VERAGUAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536073,NULL,112257,180,5,NULL,161694497697617114782,NULL,7500,60,NULL,"TV 50 # CL 69B SUR (BOGOTA)",CUMPLIDO,1612137771968,"2021-02-01 00:02:52",NULL,11001,NULL,NULL,NULL,4.5843703336358965,4.577175230617982,-74.15884908288717,-74.16208952665329,EFECTIVO,NULL,APP,SMZ193,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9361575,NULL,NULL,161694497697617114782,"Pago definido/preliquidado por 7500","EL ENSUE��O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536074,NULL,103346,180,NULL,NULL,161121529843678291697,NULL,28100,60,NULL,"Dispensario Medico Suro",CANCELADO,1612137772126,"2021-02-01 00:02:52",NULL,11001,NULL,NULL,NULL,4.683219166422035,4.62227,-74.03175126761198,-74.18006,EFECTIVO,NULL,APP,VEC689,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8649833,NULL,NULL,161121529843678291697,NULL,"SANTA ANA ORIENTAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536075,NULL,117285,90,NULL,NULL,152069607685253400793,NULL,14800,60,NULL,"KR 48 # CL 176 (BOGOTA)",CUMPLIDO,1612137775462,"2021-02-01 00:02:55",NULL,11001,NULL,NULL,NULL,4.6811308,4.756865,-74.0501474,-74.0472427,EFECTIVO,NULL,CHAT_BOT,SIS493,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,9061738,NULL,NULL,152069607685253400793,"Pago definido/preliquidado por 14800","CHICO NORTE II",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536076,NULL,152306,180,5,NULL,161651146139179519254,NULL,9300,60,NULL,"CL 52ABIS # KR 77A (BOGOTA)",CUMPLIDO,1612137777156,"2021-02-01 00:02:57",NULL,11001,NULL,NULL,NULL,4.684546435791944,4.67617,-74.12799865007402,-74.11147,EFECTIVO,NULL,APP,ESL390,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9186643,NULL,NULL,161651146139179519254,"Pago definido/preliquidado por 9300","SAN JOSE FONTIBON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536077,NULL,117483,90,NULL,NULL,149342985423351827386,NULL,NULL,60,,NULL,CANCELADO,1612137778788,"2021-02-01 00:02:58",NULL,11001,17341716,NULL,"CASA 1 PISO",4.59654907,NULL,-74.09240144,NULL,EFECTIVO,NULL,IVR,WMK773,NULL,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,4546830,NULL,4546830,149342985423351827386,NULL,"EDUARDO SANTOS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536078,NULL,160112,180,NULL,NULL,153911796997961246689,NULL,19100,60,NULL,"KR 111A # 152C - 15",CANCELADO,1612137782501,"2021-02-01 00:03:02",NULL,11001,NULL,NULL,NULL,4.704378707000046,4.755821364000042,-74.12375906799991,-74.0971400489999,EFECTIVO,NULL,APP,VDS896,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8655676,NULL,NULL,153911796997961246689,NULL,"SAN BASILIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536079,NULL,NULL,180,NULL,NULL,NULL,NULL,16900,60,NULL,"avenida calle 22 # 103b - 22",ABANDONADO,1612137785392,"2021-02-01 00:03:05",NULL,11001,NULL,NULL,NULL,4.716226724081771,4.678862196000068,-74.13377646356821,-74.14297387499994,VALE,9940129,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8660701,NULL,NULL,NULL,NULL,"SAN JOSE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536080,NULL,108303,180,5,NULL,159362338174625922866,NULL,10200,60,NULL,"KR 101 # DG 86A (BOGOTA)",CUMPLIDO,1612137786245,"2021-02-01 00:03:06",NULL,11001,NULL,NULL,NULL,4.698053563901581,4.715564791000077,-74.12798590958118,-74.10787243599994,EFECTIVO,NULL,APP,WHT298,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8712420,NULL,NULL,159362338174625922866,"Pago definido/preliquidado por 10200","EL MUELLE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536081,NULL,163293,180,NULL,NULL,509907024434152972106,NULL,10700,60,NULL,"CL 26C # 3A - 53",CANCELADO,1612137790014,"2021-02-01 00:03:10",NULL,11001,NULL,NULL,NULL,4.647547693851628,4.612606758000084,-74.06192846596241,-74.06596041099993,EFECTIVO,NULL,APP,TSM648,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9466001,NULL,NULL,509907024434152972106,NULL,"CHAPINERO CENTRAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536082,NULL,107084,180,5,NULL,159871835396451811845,NULL,7700,60,NULL,"AK 51 # CL 58D SUR (BOGOTA)",CUMPLIDO,1612137790455,"2021-02-01 00:03:10",NULL,11001,NULL,NULL,NULL,4.595024661221263,4.5811,-74.1555006802082,-74.15416,EFECTIVO,NULL,APP,TAT653,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8232287,NULL,NULL,159871835396451811845,"Pago definido/preliquidado por 7700","MADELENA I Y II",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536083,NULL,NULL,180,NULL,NULL,NULL,NULL,18200,60,NULL,Pijaos,ABANDONADO,1612137792380,"2021-02-01 00:03:12",NULL,11001,NULL,NULL,NULL,4.570841314442448,4.62623,-74.16477508842945,-74.12028,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,4567400,NULL,NULL,NULL,NULL,BRISAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536084,NULL,163605,180,5,NULL,156322136116324312543,NULL,12100,60,NULL,"KR 141A # CL 144 (BOGOTA)",CUMPLIDO,1612137793927,"2021-02-01 00:03:14",NULL,11001,NULL,NULL,NULL,4.721531525205907,4.75243,-74.09582857042551,-74.11259,EFECTIVO,NULL,APP,FVM404,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8594304,NULL,NULL,156322136116324312543,"Pago definido/preliquidado por 12100","EL RINCON DE SUBA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536085,NULL,5932,180,4,NULL,112583449797791304948,NULL,8700,60,NULL,"AC 51 SUR # KR 13ABIS (BOGOTA)",CUMPLIDO,1612137794197,"2021-02-01 00:03:14",NULL,11001,NULL,NULL,NULL,4.5810252831344815,4.56438,-74.11346275359392,-74.12549,EFECTIVO,NULL,APP,WGK990,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9279511,NULL,NULL,112583449797791304948,"Pago definido/preliquidado por 8700",QUIROGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536086,NULL,122252,180,NULL,NULL,154653475721164121261,NULL,NULL,60,NULL,Cordoba,CANCELADO,1612137810340,"2021-02-01 00:03:30",NULL,11001,NULL,NULL,NULL,4.4883282141597665,4.56461,-74.11286160349846,-74.09038,EFECTIVO,NULL,APP,VDY137,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9177365,NULL,NULL,154653475721164121261,NULL,N.N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536087,NULL,165475,180,NULL,NULL,154152946365662676221,NULL,13000,60,NULL,"Avenida Carrera 104 # 150A - 18",CANCELADO,1612137814575,"2021-02-01 00:03:34",NULL,11001,NULL,NULL,NULL,4.727301736803901,4.749650414000087,-74.05383925884962,-74.09435245999993,EFECTIVO,NULL,APP,GUV434,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9331145,NULL,NULL,154152946365662676221,NULL,"PRADO PINZON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536088,NULL,131352,180,5,NULL,154324711689722729677,NULL,15300,32,NULL,"CL 54 # KR 46 (CALI)",CUMPLIDO,1612137818083,"2021-02-01 00:03:38",NULL,76001,NULL,NULL,NULL,3.4597,3.39835,-76.5078,-76.50749,EFECTIVO,NULL,APP,WMW073,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8641380,NULL,NULL,154324711689722729677,"Pago definido/preliquidado por 15300","LA ESMERALDA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536089,NULL,122709,180,5,NULL,161156922443643324117,NULL,8100,60,NULL,"4.58292,-74.14016",CUMPLIDO,1612137818589,"2021-02-01 00:03:38",NULL,11001,NULL,NULL,NULL,4.575969719000057,4.58292,-74.14915732499992,-74.14016,TARJETA,NULL,APP,SXM965,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8378129,NULL,NULL,161156922443643324117,"Pago definido/preliquidado por 8100","ARBORIZADORA BAJA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536090,NULL,105698,90,NULL,NULL,153884824171491394875,NULL,NULL,60,NULL,NULL,CANCELADO,1612137822124,"2021-02-01 00:03:42",NULL,11001,17341718,NULL,NULL,4.68775268,NULL,-74.09315733,NULL,EFECTIVO,NULL,IVR,VEQ906,NULL,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,3139540,NULL,3139540,153884824171491394875,NULL,BONANZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536091,NULL,165988,180,5,NULL,157849479619618275475,NULL,9300,60,NULL,"KR 79 # CL 33A SUR (BOGOTA)",CUMPLIDO,1612137824545,"2021-02-01 00:03:44",NULL,11001,NULL,NULL,NULL,4.615835231514712,4.629295770000056,-74.18958954513073,-74.15278641299994,EFECTIVO,NULL,APP,FVM225,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8817107,NULL,NULL,157849479619618275475,"Pago definido/preliquidado por 9300",ISLANDIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536092,NULL,171883,90,NULL,NULL,158193822231847669251,NULL,NULL,60,,NULL,CANCELADO,1612137826450,"2021-02-01 00:03:46",NULL,11001,17341719,NULL,cj,4.66124326,NULL,-74.1294231,NULL,EFECTIVO,NULL,IVR,ESN280,NULL,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,8937243,NULL,8937243,158193822231847669251,NULL,"EL TINTAL A.S.D.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
